Date,1D_Return,Target,1D_Momentum,22D_Momentum,22D_CR
2017-12-28,0.005059543293278068,1.0,0.6199951171875,0.01999664306642046,0.00016278608829178864
2017-12-29,0.006490919761210634,1.0,0.8000030517578125,0.840003967285142,0.0068165805649789135
2018-01-02,0.012058023762451242,0.0,1.5,3.1100006103515625,0.025164162719851113
2018-01-03,-0.0026403330092135135,1.0,-0.3300018310546875,3.720001220703125,0.03025605910207929
2018-01-04,0.0051142783102626765,0.0,0.6399993896484375,3.8700027465820312,0.031332276181413654
2018-01-05,-0.0010367021379344976,0.0,-0.12999725341798296,4.150001525878892,0.0336732271980873
2018-01-08,-0.00015962553903658971,0.0,-0.02000427246090908,4.9899978637695455,0.040635790029099006
2018-01-09,-0.004639219643041592,1.0,-0.5799942016601705,4.660003662109375,0.038076524550241686
2018-01-10,0.0024022706924071713,1.0,0.29999542236328125,6.540000915527358,0.053725147943761264
2018-01-11,0.003273877321211316,1.0,0.4100036621093608,6.959999084472642,0.05708337777195993
2018-01-12,0.012044492942167473,1.0,1.5199966430664205,8.949996948242173,0.07310268426723443
2018-01-16,0.0016526906271696618,0.0,0.20999908447267046,9.01999664306642,0.07356974308649811
2018-01-17,-0.008132363237353779,0.0,-1.0299987792968892,6.970001220703111,0.056841366659170944
2018-01-18,-0.0022222134485856415,1.0,-0.279998779296875,6.930000305175781,0.05663509564307034
2018-01-19,0.004439499612016284,1.0,0.5599975585937642,7.2399978637695455,0.058974724680790125
2018-01-22,0.0018177059354300695,1.0,0.23000335693357954,6.9199981689453125,0.056188152729399476
2018-01-23,0.004961985943157998,1.0,0.6299972534179688,7.459999084472656,0.060398760330013346
2018-01-24,0.012104345577546027,0.0,1.5500030517578125,8.69000244140625,0.06983599567470655
2018-01-25,-0.006697849027903047,1.0,-0.8600006103515625,7.660003662109361,0.061724146235679456
2018-01-26,0.000781175638679521,0.0,0.100006103515625,7.130004882812514,0.05728247159517519
