Date,Open,High,Low,Close,Adj Close,Volume
2012-12-04 00:00:00-05:00,164.05999755859375,164.8300018310547,163.8699951171875,164.4199981689453,164.4199981689453,10208900
2012-12-05 00:00:00-05:00,164.22000122070312,164.5,163.1999969482422,164.1199951171875,164.1199951171875,10646800
2012-12-06 00:00:00-05:00,163.72000122070312,165.0,163.52999877929688,164.5,164.5,7301600
2012-12-07 00:00:00-05:00,164.8800048828125,165.22000122070312,164.60000610351562,165.16000366210938,165.16000366210938,7289500
2012-12-10 00:00:00-05:00,166.11000061035156,166.16000366210938,165.7100067138672,165.8000030517578,165.8000030517578,4646600
2012-12-11 00:00:00-05:00,165.4499969482422,165.66000366210938,165.1199951171875,165.64999389648438,165.64999389648438,4724000
2012-12-12 00:00:00-05:00,166.1999969482422,166.94000244140625,165.36000061035156,165.77000427246094,165.77000427246094,14164700
2012-12-13 00:00:00-05:00,163.8699951171875,164.89999389648438,163.77999877929688,164.3699951171875,164.3699951171875,9332800
2012-12-14 00:00:00-05:00,164.1699981689453,164.47999572753906,164.02000427246094,164.1300048828125,164.1300048828125,5351700
2012-12-17 00:00:00-05:00,164.16000366210938,164.6199951171875,164.1300048828125,164.44000244140625,164.44000244140625,8173300
2012-12-18 00:00:00-05:00,164.35000610351562,164.42999267578125,160.89999389648438,162.0800018310547,162.0800018310547,23995000
2012-12-19 00:00:00-05:00,161.30999755859375,162.22000122070312,161.11000061035156,161.69000244140625,161.69000244140625,12991600
2012-12-20 00:00:00-05:00,159.8699951171875,160.1199951171875,158.38999938964844,159.72999572753906,159.72999572753906,25148400
2012-12-21 00:00:00-05:00,159.82000732421875,160.75999450683594,159.77999877929688,160.3300018310547,160.3300018310547,13445400
2012-12-24 00:00:00-05:00,160.8800048828125,160.9600067138672,160.47000122070312,160.6199951171875,160.6199951171875,3699400
2012-12-26 00:00:00-05:00,161.36000061035156,161.49000549316406,160.63999938964844,160.77999877929688,160.77999877929688,4961800
2012-12-27 00:00:00-05:00,160.22999572753906,161.30999755859375,160.0500030517578,161.16000366210938,161.16000366210938,8937700
2012-12-28 00:00:00-05:00,160.94000244140625,160.97000122070312,160.14999389648438,160.5399932861328,160.5399932861328,6852900
2012-12-31 00:00:00-05:00,160.89999389648438,162.75,160.77000427246094,162.02000427246094,162.02000427246094,11786200
2013-01-02 00:00:00-05:00,163.49000549316406,164.13999938964844,163.13999938964844,163.1699981689453,163.1699981689453,10431800
2013-01-03 00:00:00-05:00,162.47999572753906,162.8800048828125,160.8300018310547,161.1999969482422,161.1999969482422,16117500
2013-01-04 00:00:00-05:00,159.52000427246094,160.6300048828125,158.88999938964844,160.44000244140625,160.44000244140625,19179800
2013-01-07 00:00:00-05:00,159.36000061035156,159.9600067138672,159.14999389648438,159.42999267578125,159.42999267578125,9361800
2013-01-08 00:00:00-05:00,160.4600067138672,160.99000549316406,160.00999450683594,160.55999755859375,160.55999755859375,7694800
2013-01-09 00:00:00-05:00,160.77000427246094,160.8300018310547,159.89999389648438,160.49000549316406,160.49000549316406,8334200
2013-01-10 00:00:00-05:00,161.61000061035156,162.55999755859375,161.61000061035156,161.97999572753906,161.97999572753906,11432600
2013-01-11 00:00:00-05:00,161.86000061035156,161.89999389648438,160.11000061035156,161.05999755859375,161.05999755859375,13675600
2013-01-14 00:00:00-05:00,161.8800048828125,161.97000122070312,161.1300048828125,161.5399932861328,161.5399932861328,7289000
2013-01-15 00:00:00-05:00,162.8000030517578,163.1699981689453,162.35000610351562,162.55999755859375,162.55999755859375,10077800
2013-01-16 00:00:00-05:00,162.4199981689453,163.02999877929688,162.14999389648438,162.64999389648438,162.64999389648438,9214700
2013-01-17 00:00:00-05:00,161.94000244140625,164.39999389648438,161.8300018310547,163.35000610351562,163.35000610351562,14911400
2013-01-18 00:00:00-05:00,163.9499969482422,163.97000122070312,163.02000427246094,163.08999633789062,163.08999633789062,10038100
2013-01-22 00:00:00-05:00,163.47999572753906,164.22000122070312,163.3699951171875,163.6699981689453,163.6699981689453,8587900
2013-01-23 00:00:00-05:00,163.9199981689453,163.9499969482422,163.0,163.2100067138672,163.2100067138672,6697000
2013-01-24 00:00:00-05:00,161.97999572753906,162.27000427246094,161.17999267578125,161.4199981689453,161.4199981689453,13188300
2013-01-25 00:00:00-05:00,160.55999755859375,161.0399932861328,160.30999755859375,160.64999389648438,160.64999389648438,9037400
2013-01-28 00:00:00-05:00,160.24000549316406,160.72999572753906,160.02000427246094,160.2899932861328,160.2899932861328,8491600
2013-01-29 00:00:00-05:00,161.00999450683594,161.30999755859375,160.69000244140625,160.99000549316406,160.99000549316406,7364900
2013-01-30 00:00:00-05:00,162.67999267578125,163.0399932861328,162.02999877929688,162.19000244140625,162.19000244140625,12010000
2013-01-31 00:00:00-05:00,161.6199951171875,161.80999755859375,160.47000122070312,161.1999969482422,161.1999969482422,9334000
2013-02-01 00:00:00-05:00,162.66000366210938,162.77000427246094,160.8699951171875,161.4499969482422,161.4499969482422,12904300
2013-02-04 00:00:00-05:00,161.19000244140625,162.4199981689453,161.14999389648438,162.0,162.0,7354900
2013-02-05 00:00:00-05:00,162.75,162.7899932861328,161.3300018310547,161.9600067138672,161.9600067138672,8979400
2013-02-06 00:00:00-05:00,162.1300048828125,162.6300048828125,161.99000549316406,162.38999938964844,162.38999938964844,6138700
2013-02-07 00:00:00-05:00,161.24000549316406,162.9600067138672,161.1300048828125,161.83999633789062,161.83999633789062,12827200
2013-02-08 00:00:00-05:00,161.4600067138672,162.02000427246094,161.1999969482422,161.57000732421875,161.57000732421875,6085900
2013-02-11 00:00:00-05:00,159.77999877929688,159.97999572753906,159.25,159.6999969482422,159.6999969482422,12083500
2013-02-12 00:00:00-05:00,159.35000610351562,160.0500030517578,158.8800048828125,159.88999938964844,159.88999938964844,7632300
2013-02-13 00:00:00-05:00,159.60000610351562,159.63999938964844,158.77000427246094,159.0500030517578,159.0500030517578,8961300
2013-02-14 00:00:00-05:00,159.30999755859375,159.64999389648438,158.0399932861328,158.35000610351562,158.35000610351562,12410200
2013-02-15 00:00:00-05:00,156.4199981689453,156.5800018310547,154.55999755859375,155.75999450683594,155.75999450683594,23374100
2013-02-19 00:00:00-05:00,155.8000030517578,155.83999633789062,154.92999267578125,155.3300018310547,155.3300018310547,11803900
2013-02-20 00:00:00-05:00,153.89999389648438,153.92999267578125,150.83999633789062,151.44000244140625,151.44000244140625,30924000
2013-02-21 00:00:00-05:00,152.0,153.41000366210938,151.89999389648438,152.6199951171875,152.6199951171875,17964800
2013-02-22 00:00:00-05:00,152.25999450683594,152.99000549316406,151.92999267578125,152.97000122070312,152.97000122070312,10093200
2013-02-25 00:00:00-05:00,153.52000427246094,154.55999755859375,153.30999755859375,154.33999633789062,154.33999633789062,9488200
2013-02-26 00:00:00-05:00,154.38999938964844,156.8000030517578,153.32000732421875,156.22000122070312,156.22000122070312,18182300
2013-02-27 00:00:00-05:00,155.4600067138672,155.60000610351562,154.0800018310547,154.57000732421875,154.57000732421875,9596100
2013-02-28 00:00:00-05:00,154.08999633789062,154.16000366210938,152.38999938964844,153.0,153.0,14864400
2013-03-01 00:00:00-05:00,153.16000366210938,153.61000061035156,152.13999938964844,152.44000244140625,152.44000244140625,11178800
2013-03-04 00:00:00-05:00,152.4499969482422,152.74000549316406,151.8699951171875,152.3000030517578,152.3000030517578,6643800
2013-03-05 00:00:00-05:00,153.10000610351562,153.38999938964844,152.11000061035156,152.3800048828125,152.3800048828125,10804200
2013-03-06 00:00:00-05:00,152.1699981689453,153.3800048828125,151.64999389648438,153.22999572753906,153.22999572753906,10856000
2013-03-07 00:00:00-05:00,153.02000427246094,153.2100067138672,152.39999389648438,152.69000244140625,152.69000244140625,6586700
2013-03-08 00:00:00-05:00,151.61000061035156,153.2899932861328,151.39999389648438,152.7100067138672,152.7100067138672,11859500
2013-03-11 00:00:00-04:00,152.82000732421875,153.05999755859375,152.64999389648438,152.99000549316406,152.99000549316406,4810700
2013-03-12 00:00:00-04:00,154.07000732421875,154.69000244140625,153.89999389648438,154.19000244140625,154.19000244140625,7265700
2013-03-13 00:00:00-04:00,154.25999450683594,154.60000610351562,153.4199981689453,153.66000366210938,153.66000366210938,7436400
2013-03-14 00:00:00-04:00,153.02000427246094,154.1699981689453,153.00999450683594,153.67999267578125,153.67999267578125,11410400
2013-03-15 00:00:00-04:00,154.1199951171875,154.72000122070312,153.97000122070312,154.0,154.0,5701300
2013-03-18 00:00:00-04:00,155.6999969482422,155.92999267578125,155.0,155.3800048828125,155.3800048828125,9302400
2013-03-19 00:00:00-04:00,155.22000122070312,156.33999633789062,155.10000610351562,156.0800018310547,156.0800018310547,11023400
2013-03-20 00:00:00-04:00,155.52999877929688,155.8300018310547,154.8800048828125,155.3699951171875,155.3699951171875,8221500
2013-03-21 00:00:00-04:00,156.1699981689453,156.42999267578125,155.8800048828125,156.25,156.25,4992000
2013-03-22 00:00:00-04:00,155.4499969482422,155.99000549316406,155.4199981689453,155.5500030517578,155.5500030517578,4746300
2013-03-25 00:00:00-04:00,154.7100067138672,155.57000732421875,154.36000061035156,155.24000549316406,155.24000549316406,6819100
2013-03-26 00:00:00-04:00,154.47000122070312,154.91000366210938,154.27999877929688,154.72000122070312,154.72000122070312,7388700
2013-03-27 00:00:00-04:00,154.6699981689453,155.6199951171875,154.50999450683594,155.36000061035156,155.36000061035156,6717000
2013-03-28 00:00:00-04:00,154.5,154.8000030517578,154.22000122070312,154.4499969482422,154.4499969482422,6851200
2013-04-01 00:00:00-04:00,154.57000732421875,154.92999267578125,154.3000030517578,154.6699981689453,154.6699981689453,4288100
2013-04-02 00:00:00-04:00,153.08999633789062,153.30999755859375,152.25999450683594,152.42999267578125,152.42999267578125,9398300
2013-04-03 00:00:00-04:00,152.02000427246094,152.52999877929688,149.9199981689453,150.72999572753906,150.72999572753906,15740800
2013-04-04 00:00:00-04:00,149.64999389648438,150.60000610351562,149.44000244140625,150.2899932861328,150.2899932861328,12429000
2013-04-05 00:00:00-04:00,151.5399932861328,152.9600067138672,151.07000732421875,152.80999755859375,152.80999755859375,14491800
2013-04-08 00:00:00-04:00,152.38999938964844,152.58999633789062,151.60000610351562,152.16000366210938,152.16000366210938,6246000
2013-04-09 00:00:00-04:00,152.32000732421875,153.85000610351562,152.27999877929688,153.33999633789062,153.33999633789062,7042200
2013-04-10 00:00:00-04:00,152.6699981689453,152.7100067138672,150.5800018310547,150.75,150.75,18507400
2013-04-11 00:00:00-04:00,150.75999450683594,151.7100067138672,150.6300048828125,151.0500030517578,151.0500030517578,8063200
2013-04-12 00:00:00-04:00,148.64999389648438,148.85000610351562,143.42999267578125,143.9499969482422,143.9499969482422,55601800
2013-04-15 00:00:00-04:00,136.0,136.75,130.50999450683594,131.30999755859375,131.30999755859375,93804200
2013-04-16 00:00:00-04:00,134.89999389648438,135.11000061035156,131.75999450683594,132.8000030517578,132.8000030517578,45650800
2013-04-17 00:00:00-04:00,133.80999755859375,134.9499969482422,132.32000732421875,132.8699951171875,132.8699951171875,25444100
2013-04-18 00:00:00-04:00,134.1199951171875,135.30999755859375,133.6199951171875,134.3000030517578,134.3000030517578,20040500
2013-04-19 00:00:00-04:00,136.0,136.02000427246094,134.60000610351562,135.47000122070312,135.47000122070312,15659300
2013-04-22 00:00:00-04:00,138.14999389648438,138.27000427246094,137.22000122070312,137.89999389648438,137.89999389648438,16568500
2013-04-23 00:00:00-04:00,137.22000122070312,137.24000549316406,135.85000610351562,136.8800048828125,136.8800048828125,14644900
2013-04-24 00:00:00-04:00,138.08999633789062,138.5500030517578,137.4499969482422,138.3699951171875,138.3699951171875,10369300
2013-04-25 00:00:00-04:00,140.0,142.0800018310547,139.7899932861328,141.6300048828125,141.6300048828125,18886900
2013-04-26 00:00:00-04:00,142.3000030517578,143.42999267578125,140.0399932861328,140.91000366210938,140.91000366210938,19307800
2013-04-29 00:00:00-04:00,142.1300048828125,142.66000366210938,141.49000549316406,142.3000030517578,142.3000030517578,11004500
2013-04-30 00:00:00-04:00,142.27000427246094,142.8300018310547,141.5500030517578,142.77000427246094,142.77000427246094,11284400
2013-05-01 00:00:00-04:00,140.58999633789062,141.5500030517578,139.3000030517578,141.11000061035156,141.11000061035156,13931100
2013-05-02 00:00:00-04:00,142.0,142.47000122070312,141.63999938964844,141.9199981689453,141.9199981689453,11502200
2013-05-03 00:00:00-04:00,141.6999969482422,142.7100067138672,141.39999389648438,142.08999633789062,142.08999633789062,11667100
2013-05-06 00:00:00-04:00,142.3300018310547,142.4600067138672,141.6300048828125,142.14999389648438,142.14999389648438,7730300
2013-05-07 00:00:00-04:00,140.3800048828125,140.63999938964844,139.3699951171875,140.3800048828125,140.3800048828125,13627400
2013-05-08 00:00:00-04:00,141.77999877929688,142.80999755859375,141.49000549316406,142.4600067138672,142.4600067138672,11161100
2013-05-09 00:00:00-04:00,141.3300018310547,142.36000061035156,140.50999450683594,140.80999755859375,140.80999755859375,8263000
2013-05-10 00:00:00-04:00,138.22000122070312,139.75,137.25999450683594,139.60000610351562,139.60000610351562,14650600
2013-05-13 00:00:00-04:00,138.4600067138672,138.97000122070312,138.16000366210938,138.42999267578125,138.42999267578125,6714100
2013-05-14 00:00:00-04:00,137.9499969482422,139.16000366210938,137.63999938964844,137.80999755859375,137.80999755859375,9895700
2013-05-15 00:00:00-04:00,136.58999633789062,136.97999572753906,134.22999572753906,134.6300048828125,134.6300048828125,19062400
2013-05-16 00:00:00-04:00,133.17999267578125,134.47999572753906,133.0,134.08999633789062,134.08999633789062,12759200
2013-05-17 00:00:00-04:00,133.1699981689453,133.47999572753906,131.02000427246094,131.07000732421875,131.07000732421875,20346500
2013-05-20 00:00:00-04:00,130.8800048828125,135.32000732421875,130.85000610351562,135.1199951171875,135.1199951171875,21594000
2013-05-21 00:00:00-04:00,132.1699981689453,133.64999389648438,131.4499969482422,132.8800048828125,132.8800048828125,14542500
2013-05-22 00:00:00-04:00,134.17999267578125,136.77000427246094,130.9499969482422,131.94000244140625,131.94000244140625,25975200
2013-05-23 00:00:00-04:00,134.50999450683594,134.83999633789062,133.1199951171875,134.61000061035156,134.61000061035156,10267600
2013-05-24 00:00:00-04:00,134.11000061035156,134.50999450683594,133.63999938964844,133.75999450683594,133.75999450683594,5522600
2013-05-28 00:00:00-04:00,133.67999267578125,135.57000732421875,132.8000030517578,133.49000549316406,133.49000549316406,12466400
2013-05-29 00:00:00-04:00,134.08999633789062,134.91000366210938,133.63999938964844,134.8300018310547,134.8300018310547,8762200
2013-05-30 00:00:00-04:00,136.6699981689453,137.11000061035156,136.25999450683594,136.6999969482422,136.6999969482422,8611700
2013-05-31 00:00:00-04:00,135.7100067138672,136.0500030517578,133.88999938964844,133.9199981689453,133.9199981689453,9726600
2013-06-03 00:00:00-04:00,134.77000427246094,136.97999572753906,134.42999267578125,136.50999450683594,136.50999450683594,9173000
2013-06-04 00:00:00-04:00,135.2100067138672,135.44000244140625,134.27000427246094,135.22999572753906,135.22999572753906,5505200
2013-06-05 00:00:00-04:00,135.47000122070312,136.3699951171875,135.00999450683594,135.52000427246094,135.52000427246094,7444900
2013-06-06 00:00:00-04:00,135.38999938964844,137.6199951171875,134.97999572753906,136.52999877929688,136.52999877929688,9847700
2013-06-07 00:00:00-04:00,134.11000061035156,134.6199951171875,133.17999267578125,133.27999877929688,133.27999877929688,11054400
2013-06-10 00:00:00-04:00,133.3000030517578,134.27999877929688,132.99000549316406,133.94000244140625,133.94000244140625,6142800
2013-06-11 00:00:00-04:00,132.30999755859375,133.50999450683594,132.24000549316406,133.25,133.25,7199300
2013-06-12 00:00:00-04:00,132.9499969482422,134.8300018310547,132.8300018310547,134.25,134.25,6550600
2013-06-13 00:00:00-04:00,133.30999755859375,134.1999969482422,132.82000732421875,133.74000549316406,133.74000549316406,7161800
2013-06-14 00:00:00-04:00,134.0,134.60000610351562,133.8800048828125,134.42999267578125,134.42999267578125,4278700
2013-06-17 00:00:00-04:00,133.88999938964844,134.05999755859375,133.52000427246094,133.77000427246094,133.77000427246094,4072300
2013-06-18 00:00:00-04:00,132.72000122070312,132.9600067138672,131.52999877929688,132.1300048828125,132.1300048828125,7379300
2013-06-19 00:00:00-04:00,132.5800018310547,133.14999389648438,130.3800048828125,130.58999633789062,130.58999633789062,13017800
2013-06-20 00:00:00-04:00,125.22000122070312,126.37999725341797,123.33000183105469,123.5999984741211,123.5999984741211,28872100
2013-06-21 00:00:00-04:00,125.16000366210938,125.56999969482422,124.45999908447266,125.05000305175781,125.05000305175781,16600000
2013-06-24 00:00:00-04:00,124.30999755859375,124.69999694824219,123.30999755859375,123.93000030517578,123.93000030517578,12749300
2013-06-25 00:00:00-04:00,123.6500015258789,123.9000015258789,122.87999725341797,123.47000122070312,123.47000122070312,9369200
2013-06-26 00:00:00-04:00,119.87999725341797,119.9000015258789,118.05999755859375,118.27999877929688,118.27999877929688,24748800
2013-06-27 00:00:00-04:00,119.0999984741211,119.51000213623047,115.6500015258789,115.94000244140625,115.94000244140625,30001900
2013-06-28 00:00:00-04:00,115.22000122070312,119.33000183105469,114.68000030517578,119.11000061035156,119.11000061035156,32981900
2013-07-01 00:00:00-04:00,119.94000244140625,121.94999694824219,119.37999725341797,121.12999725341797,121.12999725341797,15945200
2013-07-02 00:00:00-04:00,121.33999633789062,121.47000122070312,119.77999877929688,120.05000305175781,120.05000305175781,10550300
2013-07-03 00:00:00-04:00,120.69999694824219,121.7699966430664,120.54000091552734,120.73999786376953,120.73999786376953,6750300
2013-07-05 00:00:00-04:00,118.08000183105469,118.18000030517578,116.73999786376953,118.08999633789062,118.08999633789062,11592500
2013-07-08 00:00:00-04:00,119.08999633789062,119.66000366210938,118.93000030517578,119.51000213623047,119.51000213623047,8652200
2013-07-09 00:00:00-04:00,120.83999633789062,121.51000213623047,120.05000305175781,120.62000274658203,120.62000274658203,8201400
2013-07-10 00:00:00-04:00,121.1500015258789,122.3499984741211,120.58999633789062,120.94999694824219,120.94999694824219,14697100
2013-07-11 00:00:00-04:00,124.26000213623047,124.36000061035156,123.47000122070312,124.23999786376953,124.23999786376953,11279400
2013-07-12 00:00:00-04:00,123.5199966430664,124.30000305175781,123.31999969482422,124.12999725341797,124.12999725341797,6583800
2013-07-15 00:00:00-04:00,124.08000183105469,124.38999938964844,123.83999633789062,124.18000030517578,124.18000030517578,4133200
2013-07-16 00:00:00-04:00,124.76000213623047,125.20999908447266,124.33000183105469,124.88999938964844,124.88999938964844,5577300
2013-07-17 00:00:00-04:00,125.04000091552734,125.69999694824219,122.7300033569336,123.31999969482422,123.31999969482422,10882400
2013-07-18 00:00:00-04:00,124.11000061035156,124.5199966430664,123.77999877929688,124.01000213623047,124.01000213623047,6150900
2013-07-19 00:00:00-04:00,124.88999938964844,125.41999816894531,124.6500015258789,125.11000061035156,125.11000061035156,5767800
2013-07-22 00:00:00-04:00,127.6500015258789,129.4600067138672,127.58999633789062,128.83999633789062,128.83999633789062,10851900
2013-07-23 00:00:00-04:00,128.6999969482422,130.13999938964844,128.35000610351562,129.7100067138672,129.7100067138672,8820100
2013-07-24 00:00:00-04:00,129.1699981689453,129.39999389648438,126.87000274658203,127.4800033569336,127.4800033569336,9979100
2013-07-25 00:00:00-04:00,127.69999694824219,128.8699951171875,127.63999938964844,128.6699981689453,128.6699981689453,4702400
2013-07-26 00:00:00-04:00,128.11000061035156,128.97000122070312,126.77999877929688,128.77999877929688,128.77999877929688,6148500
2013-07-29 00:00:00-04:00,128.4499969482422,128.77999877929688,128.25,128.47000122070312,128.47000122070312,3554100
2013-07-30 00:00:00-04:00,127.94999694824219,128.30999755859375,127.22000122070312,128.1199951171875,128.1199951171875,4487700
2013-07-31 00:00:00-04:00,127.76000213623047,128.9199981689453,126.12999725341797,127.95999908447266,127.95999908447266,16015300
2013-08-01 00:00:00-04:00,127.83999633789062,127.88999938964844,126.33000183105469,126.61000061035156,126.61000061035156,10564300
2013-08-02 00:00:00-04:00,126.73999786376953,127.25,126.31999969482422,126.36000061035156,126.36000061035156,6466300
2013-08-05 00:00:00-04:00,126.51000213623047,126.63999938964844,125.33999633789062,125.69999694824219,125.69999694824219,4003900
2013-08-06 00:00:00-04:00,124.33000183105469,124.55000305175781,123.55000305175781,123.97000122070312,123.97000122070312,6016200
2013-08-07 00:00:00-04:00,124.0,124.5999984741211,123.8499984741211,124.1500015258789,124.1500015258789,5304700
2013-08-08 00:00:00-04:00,124.77999877929688,126.98999786376953,124.7699966430664,126.86000061035156,126.86000061035156,8653600
2013-08-09 00:00:00-04:00,126.51000213623047,127.2699966430664,126.30000305175781,126.86000061035156,126.86000061035156,6192000
2013-08-12 00:00:00-04:00,129.57000732421875,129.7100067138672,128.8800048828125,129.1300048828125,129.1300048828125,7414300
2013-08-13 00:00:00-04:00,128.49000549316406,128.64999389648438,127.37999725341797,127.73999786376953,127.73999786376953,7336100
2013-08-14 00:00:00-04:00,127.66000366210938,129.07000732421875,127.56999969482422,129.0,129.0,8713200
2013-08-15 00:00:00-04:00,128.05999755859375,132.36000061035156,127.9800033569336,131.69000244140625,131.69000244140625,17226300
2013-08-16 00:00:00-04:00,132.55999755859375,133.27000427246094,131.38999938964844,132.5800018310547,132.5800018310547,14447100
2013-08-19 00:00:00-04:00,132.3300018310547,132.5,131.58999633789062,132.00999450683594,132.00999450683594,8118400
2013-08-20 00:00:00-04:00,132.02999877929688,133.1300048828125,132.02000427246094,132.4499969482422,132.4499969482422,7809100
2013-08-21 00:00:00-04:00,131.74000549316406,133.22999572753906,131.50999450683594,132.07000732421875,132.07000732421875,10720200
2013-08-22 00:00:00-04:00,132.55999755859375,133.4600067138672,132.27000427246094,132.80999755859375,132.80999755859375,5741800
2013-08-23 00:00:00-04:00,132.5800018310547,135.24000549316406,132.5,134.89999389648438,134.89999389648438,11623400
2013-08-26 00:00:00-04:00,134.8800048828125,135.60000610351562,134.14999389648438,135.4499969482422,135.4499969482422,7692100
2013-08-27 00:00:00-04:00,136.94000244140625,137.5500030517578,136.52000427246094,136.75,136.75,11283300
2013-08-28 00:00:00-04:00,137.2100067138672,137.4600067138672,136.66000366210938,136.7100067138672,136.7100067138672,13650400
2013-08-29 00:00:00-04:00,136.1199951171875,136.5500030517578,135.4199981689453,135.8699951171875,135.8699951171875,7939400
2013-08-30 00:00:00-04:00,134.64999389648438,135.7100067138672,134.44000244140625,134.6199951171875,134.6199951171875,7680000
2013-09-03 00:00:00-04:00,135.4600067138672,136.7899932861328,135.02999877929688,136.4199981689453,136.4199981689453,8100700
